ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11755599,JC345917,07/12/2019 04:00:00 PM,006XX S STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,0123,001,4,32,08B,1176452,1897617,2019,07/19/2019 04:22:44 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",48,14913,38,92,10,35,22,144
11756569,JC347236,07/12/2019 04:00:00 PM,083XX S INGLESIDE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0632,006,8,44,07,1184003,1849993,2019,07/19/2019 04:22:44 PM,41.743557554,-87.601375156,"(41.743557554, -87.601375156)",9,21546,40,141,35,61,20,241
11758976,JC350297,07/12/2019 04:00:00 PM,004XX E 34TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,false,false,0211,002,4,35,14,,,2019,07/19/2019 04:22:44 PM,,,,,,,,,,,
11762075,JC353916,07/12/2019 04:00:00 PM,039XX W WILCOX ST,1375,CRIMINAL DAMAGE,INSTITUTIONAL VANDALISM,"SCHOOL, PRIVATE, BUILDING",false,false,1122,011,28,26,14,1150127,1899045,2019,07/20/2019 04:04:54 PM,41.878886971,-87.724226209,"(41.878886971, -87.724226209)",11,21572,27,736,23,30,16,82
11755717,JC345872,07/12/2019 03:55:00 PM,076XX S ABERDEEN ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0612,006,17,71,08A,1170306,1854199,2019,07/19/2019 04:22:44 PM,41.755408131,-87.651439611,"(41.755408131, -87.651439611)",17,21554,70,572,31,59,20,230
11756266,JC345868,07/12/2019 03:50:00 PM,070XX S TALMAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0831,008,17,66,05,1159923,1857857,2019,07/19/2019 04:22:44 PM,41.765665762,-87.689390486,"(41.765665762, -87.689390486)",6,21867,64,383,31,58,13,208
11755623,JC346061,07/12/2019 03:45:00 PM,050XX S KILBOURN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0815,008,14,57,08B,1147221,1870891,2019,07/19/2019 04:22:44 PM,41.80168469,-87.735616004,"(41.80168469, -87.735616004)",35,22248,54,697,8,56,13,105
11755253,JC345813,07/12/2019 03:40:00 PM,031XX W MADISON ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1222,012,28,27,06,1155397,1899849,2019,07/19/2019 04:22:44 PM,41.880988964,-87.704854042,"(41.880988964, -87.704854042)",11,21184,28,39,23,28,15,77
11755294,JC345845,07/12/2019 03:35:00 PM,050XX S JUSTINE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0933,009,20,61,18,1166855,1871406,2019,07/19/2019 04:22:44 PM,41.80270068,-87.663595529,"(41.80270068, -87.663595529)",19,14924,59,677,4,37,23,118
11756221,JC347004,07/12/2019 03:30:00 PM,064XX S WINCHESTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,0726,007,15,67,14,1164465,1861884,2019,07/19/2019 04:22:44 PM,41.776621879,-87.6726291,"(41.776621879, -87.6726291)",44,22257,65,281,3,23,17,205
11755725,JC346055,07/12/2019 03:30:00 PM,0000X E 101ST ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0511,005,9,49,08A,1178416,1838019,2019,07/19/2019 04:22:44 PM,41.710827961,-87.6222086,"(41.710827961, -87.6222086)",30,21861,45,570,43,19,10,250
11755568,JC346139,07/12/2019 03:30:00 PM,071XX S DAMEN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0735,007,17,67,05,1164259,1857309,2019,07/19/2019 04:22:44 PM,41.764071797,-87.673512957,"(41.764071797, -87.673512957)",17,22257,65,433,31,23,17,7
11755573,JC346107,07/12/2019 03:30:00 PM,070XX S CLYDE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,false,false,0331,003,5,43,20,1191429,1858698,2019,07/19/2019 04:22:44 PM,41.767268251,-87.573884646,"(41.767268251, -87.573884646)",32,22538,39,152,33,24,18,262
11757363,JC348367,07/12/2019 03:30:00 PM,090XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,CONVENIENCE STORE,false,false,2221,022,21,73,06,1167258,1844724,2019,07/19/2019 04:22:44 PM,41.729473124,-87.662880297,"(41.729473124, -87.662880297)",18,21554,72,632,13,59,9,245
11758301,JC349418,07/12/2019 03:30:00 PM,048XX N PAULINA ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2032,020,47,3,06,1164348,1932486,2019,07/19/2019 04:22:44 PM,41.970362294,-87.671061,"(41.970362294, -87.671061)",13,22616,31,610,18,15,2,59
11755431,JC345856,07/12/2019 03:30:00 PM,005XX N HAMLIN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1122,011,27,23,15,1150959,1903363,2019,07/19/2019 04:22:44 PM,41.890719779,-87.721058117,"(41.890719779, -87.721058117)",41,21572,24,584,46,30,16,82
11758167,JC349353,07/12/2019 03:30:00 PM,048XX S CICERO AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CONSTRUCTION SITE,false,false,0815,008,14,56,14,1145174,1872094,2019,07/19/2019 04:22:44 PM,41.805024727,-87.743092959,"(41.805024727, -87.743092959)",35,22248,53,605,8,56,13,105
11755648,JC345944,07/12/2019 03:22:00 PM,037XX N SAYRE AVE,1170,DECEPTIVE PRACTICE,IMPERSONATION,RESIDENCE,false,false,1632,016,38,17,11,1129083,1923978,2019,07/19/2019 04:22:44 PM,41.947690234,-87.800928888,"(41.947690234, -87.800928888)",39,22254,17,444,19,52,12,17
11755274,JC345819,07/12/2019 03:20:00 PM,032XX N PULASKI RD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,false,false,1731,017,30,16,08A,1149155,1921414,2019,07/19/2019 04:22:44 PM,41.940288572,-87.727214836,"(41.940288572, -87.727214836)",7,22618,22,138,21,39,1,20
11755347,JC345940,07/12/2019 03:20:00 PM,004XX W JACKSON BLVD,0810,THEFT,OVER $500,SIDEWALK,false,false,0121,001,42,28,06,1173380,1898918,2019,07/19/2019 04:22:44 PM,41.878053886,-87.638849697,"(41.878053886, -87.638849697)",48,14914,29,786,36,46,22,91
11756049,JC346774,07/12/2019 03:20:00 PM,073XX S PHILLIPS AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,0334,003,7,43,06,1193921,1856701,2019,07/19/2019 04:22:44 PM,41.761727593,-87.564815996,"(41.761727593, -87.564815996)",43,22538,39,245,37,24,18,213
11755263,JC345816,07/12/2019 03:19:00 PM,011XX S SPRINGFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1132,011,24,29,19,1150560,1894603,2019,07/19/2019 04:22:44 PM,41.866689176,-87.722752323,"(41.866689176, -87.722752323)",36,21572,30,98,14,30,16,141
11755780,JC345866,07/12/2019 03:18:00 PM,0000X E 69TH ST,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,0322,003,6,69,07,1177811,1859277,2019,07/19/2019 04:22:44 PM,41.769176203,-87.623782337,"(41.769176203, -87.623782337)",31,22260,67,514,32,60,18,211
11755270,JC345782,07/12/2019 03:15:00 PM,105XX S LAFAYETTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0512,005,34,49,14,1177793,1835013,2019,07/19/2019 04:22:44 PM,41.702593177,-87.624580748,"(41.702593177, -87.624580748)",45,21861,45,524,22,19,10,256
11755403,JC345851,07/12/2019 03:12:00 PM,116XX S MARSHFIELD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,false,true,2234,022,34,75,26,1167478,1827422,2019,07/19/2019 04:22:44 PM,41.681988948,-87.662568066,"(41.681988948, -87.662568066)",45,22212,74,378,22,13,9,263
11755504,JC346014,07/12/2019 03:10:00 PM,083XX S COLFAX AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0423,004,7,46,07,1194955,1850093,2019,07/19/2019 04:22:44 PM,41.743569319,-87.561243696,"(41.743569319, -87.561243696)",43,21202,42,244,37,25,19,238
11755705,JC345798,07/12/2019 03:10:00 PM,035XX S MICHIGAN AVE,0461,BATTERY,AGG PO HANDS ETC SERIOUS INJ,POLICE FACILITY/VEH PARKING LOT,false,false,0213,002,3,35,04B,1177772,1881665,2019,07/19/2019 04:22:44 PM,41.830611847,-87.623247369,"(41.830611847, -87.623247369)",12,4301,1,446,9,36,24,102
11755244,JC345780,07/12/2019 03:10:00 PM,001XX E ILLINOIS ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1834,018,42,8,06,1177101,1903637,2019,07/19/2019 04:22:44 PM,41.89091964,-87.625044207,"(41.89091964, -87.625044207)",22,21182,37,626,36,6,14,74
11755575,JC345828,07/12/2019 03:09:00 PM,077XX N MARSHFIELD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,2422,024,49,1,15,1163977,1951148,2019,07/19/2019 04:22:44 PM,42.021579191,-87.671895131,"(42.021579191, -87.671895131)",3,21853,10,340,5,9,11,32
11755295,JC345821,07/12/2019 03:01:00 PM,034XX S GILES AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,0211,002,4,35,18,1178825,1882326,2019,07/19/2019 04:22:44 PM,41.832401731,-87.619363751,"(41.832401731, -87.619363751)",48,21194,1,190,10,40,24,169
11755677,JC346318,07/12/2019 03:00:00 PM,003XX N PEORIA ST,0810,THEFT,OVER $500,STREET,false,false,1214,012,27,28,06,1170357,1902230,2019,07/19/2019 04:22:44 PM,41.88720883,-87.649852506,"(41.88720883, -87.649852506)",41,14917,29,63,46,44,15,76
11757610,JC348659,07/12/2019 03:00:00 PM,001XX W CHESTNUT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1832,018,2,8,14,1175283,1906190,2019,07/19/2019 04:22:44 PM,41.897966193,-87.631644061,"(41.897966193, -87.631644061)",22,14926,37,310,11,54,14,72
11757609,JC348811,07/12/2019 03:00:00 PM,127XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0523,005,34,53,06,1172323,1820226,2019,07/19/2019 04:22:44 PM,41.662137041,-87.645042995,"(41.662137041, -87.645042995)",45,22212,50,7,22,27,10,218
11757660,JC347100,07/12/2019 03:00:00 PM,060XX S KENWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,"SCHOOL, PRIVATE, BUILDING",false,false,0235,002,20,42,11,1186143,1864999,2019,07/19/2019 04:22:44 PM,41.784685181,-87.593060959,"(41.784685181, -87.593060959)",53,22260,9,426,4,60,24,132
11763606,JC355896,07/12/2019 03:00:00 PM,033XX W 60TH PL,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",RESIDENTIAL YARD (FRONT/BACK),false,false,0823,008,23,66,07,,,2019,07/20/2019 04:13:10 PM,,,,,,,,,,,
11762071,JC353829,07/12/2019 03:00:00 PM,002XX E CHICAGO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1833,018,2,8,11,1178058,1905778,2019,07/20/2019 04:04:54 PM,41.896772914,-87.621464432,"(41.896772914, -87.621464432)",22,21182,37,158,11,6,14,71
11763250,JC355426,07/12/2019 03:00:00 PM,008XX W WINDSOR AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,false,false,1914,019,46,3,11,,,2019,07/20/2019 04:13:10 PM,,,,,,,,,,,
11755281,JC345778,07/12/2019 02:53:00 PM,029XX E 91ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0423,004,10,46,08B,1197115,1845185,2019,07/19/2019 04:22:44 PM,41.730047921,-87.553492427,"(41.730047921, -87.553492427)",43,21202,42,175,37,25,19,238
11755383,JC345787,07/12/2019 02:50:00 PM,056XX W MONTROSE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,false,false,1622,016,38,15,04A,1137790,1928688,2019,07/19/2019 04:22:44 PM,41.960462057,-87.76880947,"(41.960462057, -87.76880947)",25,22254,15,94,19,52,12,15
11755209,JC345755,07/12/2019 02:50:00 PM,068XX N WAYNE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2431,024,49,1,08A,1165905,1945426,2019,07/19/2019 04:22:44 PM,42.005836834,-87.664964508,"(42.005836834, -87.664964508)",3,21853,10,47,5,9,11,39
11756381,JC345742,07/12/2019 02:46:00 PM,019XX W 68TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0726,007,16,67,14,1164437,1859569,2019,07/19/2019 04:22:44 PM,41.770269798,-87.672796929,"(41.770269798, -87.672796929)",44,22257,65,281,2,23,17,205
11755218,JC345730,07/12/2019 02:45:00 PM,039XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1122,011,28,26,08B,1150216,1899724,2019,07/19/2019 04:22:44 PM,41.880748488,-87.723881711,"(41.880748488, -87.723881711)",11,21572,27,736,23,30,16,82
11760995,JC352608,07/12/2019 02:45:00 PM,016XX W MORSE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2431,024,49,1,06,1164238,1946136,2019,07/20/2019 04:04:54 PM,42.007820636,-87.671077348,"(42.007820636, -87.671077348)",3,21853,10,49,5,9,11,39
11755215,JC345748,07/12/2019 02:45:00 PM,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0111,001,42,32,06,1176582,1901291,2019,07/19/2019 04:22:44 PM,41.884493832,-87.627021129,"(41.884493832, -87.627021129)",22,14310,38,580,36,42,22,88
11755385,JC345763,07/12/2019 02:32:00 PM,101XX S MICHIGAN AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,0511,005,9,49,18,1179053,1837871,2019,07/19/2019 04:22:44 PM,41.71040737,-87.61988028,"(41.71040737, -87.61988028)",30,21861,45,570,43,19,10,250
11755427,JC345722,07/12/2019 02:32:00 PM,068XX S WOOD ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0726,007,17,67,04B,1165525,1859428,2019,07/19/2019 04:22:44 PM,41.769859877,-87.668812748,"(41.769859877, -87.668812748)",17,22257,65,281,31,23,17,205
11755252,JC345793,07/12/2019 02:30:00 PM,009XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1833,018,2,8,06,1177322,1906785,2019,07/19/2019 04:22:44 PM,41.899552895,-87.624137033,"(41.899552895, -87.624137033)",22,21182,37,104,36,6,14,71
11755217,JC345733,07/12/2019 02:30:00 PM,046XX S ASHLAND AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,0924,009,15,61,06,1166454,1873868,2019,07/19/2019 04:22:44 PM,41.809465254,-87.664995961,"(41.809465254, -87.664995961)",12,14924,59,738,3,37,23,108
11755616,JC346271,07/12/2019 02:30:00 PM,026XX S STEWART AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0914,009,11,34,06,1174107,1886848,2019,07/19/2019 04:22:44 PM,41.844916772,-87.636540036,"(41.844916772, -87.636540036)",26,21194,35,375,48,40,23,157
11755322,JC345719,07/12/2019 02:26:00 PM,081XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0631,006,6,44,08B,1180660,1851079,2019,07/19/2019 04:22:44 PM,41.74661504,-87.613590743,"(41.74661504, -87.613590743)",31,21546,40,11,32,61,20,235
11755243,JC345786,07/12/2019 02:20:00 PM,005XX S PULASKI RD,0810,THEFT,OVER $500,CTA TRAIN,false,false,1132,011,24,26,06,1149812,1897228,2019,07/19/2019 04:22:44 PM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)",36,21572,27,675,14,30,16,142
11755315,JC345715,07/12/2019 02:20:00 PM,026XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,true,false,1023,010,28,29,06,1158801,1893119,2019,07/19/2019 04:22:44 PM,41.862452101,-87.692539235,"(41.862452101, -87.692539235)",11,14920,30,16,23,43,21,151
11755157,JC345720,07/12/2019 02:20:00 PM,031XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,0912,009,12,59,08A,1166178,1883833,2019,07/19/2019 04:22:44 PM,41.836816162,-87.665724279,"(41.836816162, -87.665724279)",26,14920,56,192,1,43,23,165
11755280,JC345806,07/12/2019 02:16:00 PM,0000X N FRANKLIN ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,false,false,0122,001,42,32,11,1174331,1900398,2019,07/19/2019 04:22:44 PM,41.882093928,-87.635313686,"(41.882093928, -87.635313686)",22,14914,38,92,36,46,22,79
11755627,JC345740,07/12/2019 02:12:00 PM,011XX W LAWRENCE AVE,0330,ROBBERY,AGGRAVATED,BANK,false,false,1914,019,46,3,03,1167920,1932035,2019,07/19/2019 04:22:44 PM,41.969048214,-87.657939671,"(41.969048214, -87.657939671)",37,22616,31,634,39,15,2,36
11755195,JC345700,07/12/2019 02:06:00 PM,072XX N RIDGE BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2424,024,49,1,05,1160899,1947985,2019,07/19/2019 04:22:44 PM,42.01296456,-87.683310589,"(42.01296456, -87.683310589)",3,22528,20,341,5,12,11,35
11755247,JC345770,07/12/2019 02:04:00 PM,093XX S BISHOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,2222,022,21,73,08B,1168306,1842780,2019,07/19/2019 04:22:44 PM,41.724116034,-87.659096965,"(41.724116034, -87.659096965)",18,21554,72,195,13,59,9,244
11755415,JC345889,07/12/2019 02:00:00 PM,007XX N LA SALLE DR,1330,CRIMINAL TRESPASS,TO LAND,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,true,false,1832,018,2,8,26,1175007,1905244,2019,07/19/2019 04:22:44 PM,41.89537651,-87.632686147,"(41.89537651, -87.632686147)",22,4446,37,670,11,55,14,72
11756622,JC346911,07/12/2019 02:00:00 PM,001XX N WACKER DR,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0122,001,42,32,06,1173911,1901340,2019,07/19/2019 04:22:44 PM,41.884688197,-87.636827836,"(41.884688197, -87.636827836)",22,14914,38,92,36,46,22,79
11755220,JC345754,07/12/2019 02:00:00 PM,001XX W ROOSEVELT RD,0880,THEFT,PURSE-SNATCHING,DEPARTMENT STORE,false,false,0123,001,25,32,06,1175232,1895031,2019,07/19/2019 04:22:44 PM,41.867346388,-87.632166244,"(41.867346388, -87.632166244)",48,21194,38,330,26,35,22,144
11757435,JC348390,07/12/2019 02:00:00 PM,057XX N ELSTON AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1622,016,39,11,06,1137031,1938205,2019,07/19/2019 04:22:44 PM,41.986591238,-87.771370448,"(41.986591238, -87.771370448)",20,22532,11,701,38,18,12,43
11759692,JC351100,07/12/2019 02:00:00 PM,006XX N DRAKE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1121,011,27,23,07,1152603,1904000,2019,07/19/2019 04:22:44 PM,41.892435421,-87.715003648,"(41.892435421, -87.715003648)",41,21572,24,584,46,30,16,65
11758666,JC349962,07/12/2019 02:00:00 PM,077XX N ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,2422,024,49,1,14,1164297,1951150,2019,07/19/2019 04:22:44 PM,42.021577887,-87.670717474,"(42.021577887, -87.670717474)",3,21853,10,340,5,9,11,32
11755654,JC345736,07/12/2019 02:00:00 PM,030XX S EMERALD AVE,0560,ASSAULT,SIMPLE,ALLEY,false,false,0914,009,11,60,08A,1171793,1884734,2019,07/19/2019 04:22:44 PM,41.839166979,-87.64509421,"(41.839166979, -87.64509421)",26,21194,58,688,48,40,23,157
11755642,JC346130,07/12/2019 02:00:00 PM,067XX N CALIFORNIA AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2412,024,50,2,05,1156442,1944583,2019,07/19/2019 04:22:44 PM,42.003721047,-87.699802851,"(42.003721047, -87.699802851)",42,22528,20,40,27,12,11,46
11755225,JC345703,07/12/2019 02:00:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0312,003,20,69,08B,1180029,1862330,2019,07/19/2019 04:22:44 PM,41.777503445,-87.615558861,"(41.777503445, -87.615558861)",53,22260,67,122,4,60,18,277
11758123,JC349282,07/12/2019 02:00:00 PM,034XX W ADDISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CONSTRUCTION SITE,false,false,1732,017,35,21,14,1152637,1923718,2019,07/19/2019 04:22:44 PM,41.946542649,-87.714356095,"(41.946542649, -87.714356095)",15,21538,16,325,12,39,1,20
11760695,JC345785,07/12/2019 02:00:00 PM,0000X W WASHINGTON ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0111,001,42,32,06,1175800,1900817,2019,07/19/2019 04:22:44 PM,41.883210775,-87.629906972,"(41.883210775, -87.629906972)",22,14310,38,92,36,41,22,93
11755160,JC345693,07/12/2019 01:55:00 PM,043XX W DICKENS AVE,0810,THEFT,OVER $500,ALLEY,false,false,2522,025,35,20,06,1147070,1913603,2019,07/19/2019 04:22:44 PM,41.918894667,-87.735078286,"(41.918894667, -87.735078286)",27,22615,21,75,12,2,6,188
11755199,JC345699,07/12/2019 01:47:00 PM,007XX W 127TH ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,0523,005,34,53,26,1173551,1820644,2019,07/19/2019 04:22:44 PM,41.663257105,-87.640536906,"(41.663257105, -87.640536906)",45,21861,50,7,22,19,10,218
11755242,JC345691,07/12/2019 01:45:00 PM,013XX W WASHBURNE AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,1233,012,25,28,18,1167684,1894516,2019,07/19/2019 04:22:44 PM,41.866099019,-87.659890751,"(41.866099019, -87.659890751)",48,14920,29,96,26,43,15,150
11755187,JC345686,07/12/2019 01:40:00 PM,005XX E 130TH ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,false,false,0533,005,9,54,26,1182161,1819213,2019,07/19/2019 04:22:44 PM,41.659135983,-87.609072738,"(41.659135983, -87.609072738)",30,4460,51,9,43,19,10,219
11755518,JC345712,07/12/2019 01:40:00 PM,094XX S VERNON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0633,006,9,49,08A,1180904,1842456,2019,07/19/2019 04:22:44 PM,41.722946905,-87.612961138,"(41.722946905, -87.612961138)",30,21546,45,555,43,61,20,248
11755245,JC345723,07/12/2019 01:34:00 PM,014XX N MAYFIELD AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,2531,025,29,25,08A,1136755,1909057,2019,07/19/2019 04:22:44 PM,41.906611108,-87.773086334,"(41.906611108, -87.773086334)",52,4299,26,565,7,5,6,154
11757756,JC347946,07/12/2019 01:30:00 PM,028XX N BROADWAY,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,false,false,1934,019,44,6,11,1171598,1918992,2019,07/19/2019 04:22:44 PM,41.933177432,-87.644801107,"(41.933177432, -87.644801107)",38,21190,57,684,25,22,5,30
11755159,JC345709,07/12/2019 01:30:00 PM,023XX N BOSWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1811,018,2,7,14,1165595,1915687,2019,07/19/2019 04:22:44 PM,41.924238497,-87.666955969,"(41.924238497, -87.666955969)",16,21190,68,210,11,16,14,186
11755974,JC345666,07/12/2019 01:25:00 PM,006XX E 79TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0624,006,6,44,08A,1181686,1852760,2019,07/19/2019 04:22:44 PM,41.751204276,-87.609779467,"(41.751204276, -87.609779467)",31,21546,40,496,32,61,20,227
11755163,JC345642,07/12/2019 01:22:00 PM,075XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0623,006,6,69,08B,1176699,1855021,2019,07/19/2019 04:22:44 PM,41.757522358,-87.627986302,"(41.757522358, -87.627986302)",31,21554,67,495,32,59,20,228
11755434,JC345632,07/12/2019 01:15:00 PM,032XX W 38TH PL,0460,BATTERY,SIMPLE,STREET,false,false,0911,009,12,58,08B,1155487,1878894,2019,07/19/2019 04:22:44 PM,41.823484252,-87.70508652,"(41.823484252, -87.70508652)",29,22248,55,612,1,56,23,96
11755336,JC345902,07/12/2019 01:10:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0111,001,42,32,06,1176338,1901346,2019,07/19/2019 04:22:44 PM,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",22,14309,38,92,36,42,22,88
11755184,JC345616,07/12/2019 01:09:00 PM,083XX S STEWART AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0622,006,21,44,06,1175078,1849610,2019,07/19/2019 04:22:44 PM,41.742710224,-87.634088181,"(41.742710224, -87.634088181)",18,21554,70,529,13,59,20,236
11756310,JC345590,07/12/2019 01:05:00 PM,054XX S HOYNE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER,false,false,0932,009,16,61,26,1163281,1868718,2019,07/19/2019 04:22:44 PM,41.795400146,-87.676778297,"(41.795400146, -87.676778297)",19,14924,59,686,2,37,23,128
11755249,JC345777,07/12/2019 01:00:00 PM,001XX S LA SALLE ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,OTHER,false,false,0122,001,42,32,10,1175157,1899582,2019,07/19/2019 04:22:44 PM,41.8798363,-87.632305125,"(41.8798363, -87.632305125)",22,14311,38,92,36,34,22,79
11755353,JC345941,07/12/2019 01:00:00 PM,051XX S NEENAH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0811,008,14,56,14,1133580,1869812,2019,07/19/2019 04:22:44 PM,41.798973132,-87.785669053,"(41.798973132, -87.785669053)",35,22268,53,588,8,7,13,131
11755580,JC345689,07/12/2019 01:00:00 PM,087XX S PAXTON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0412,004,8,48,06,1192356,1847433,2019,07/19/2019 04:22:44 PM,41.736333637,-87.570852788,"(41.736333637, -87.570852788)",9,21202,44,473,35,25,19,240
11758294,JC349478,07/12/2019 01:00:00 PM,032XX W LAWRENCE AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1713,017,33,14,06,1153711,1931704,2019,07/19/2019 04:22:44 PM,41.96843541,-87.710194928,"(41.96843541, -87.710194928)",2,21849,14,750,20,20,1,1
11758288,JC349445,07/12/2019 01:00:00 PM,033XX W 87TH ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0834,008,18,70,06,1155555,1846697,2019,07/19/2019 04:22:44 PM,41.735129523,-87.705699176,"(41.735129523, -87.705699176)",,4459,,,,,,
